timestamp,frame_idx,mode,franka_x,franka_y,franka_z,vx,vy,vz,wz,pwm1,pwm2,pwm3,sm_x,sm_y,sm_z,sm_yaw,btn0,btn_other
2026-08-25 17:26:50.539270,0,franka,0.46643,-0.04983,0.41078,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:26:50.593427,1,franka,0.46643,-0.04983,0.41078,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:26:50.647030,2,franka,0.46643,-0.04983,0.41078,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:26:50.700059,3,franka,0.46643,-0.04983,0.41078,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:26:50.752687,4,franka,0.46643,-0.04983,0.41078,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:26:50.805956,5,franka,0.46642,-0.04983,0.41078,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:26:50.859626,6,franka,0.46642,-0.04983,0.41078,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:26:50.914043,7,franka,0.46643,-0.04983,0.41078,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:26:50.967528,8,franka,0.46643,-0.04983,0.41078,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:26:51.022153,9,franka,0.46643,-0.04983,0.41078,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:26:51.075825,10,franka,0.46643,-0.04983,0.41078,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:26:51.129812,11,franka,0.46643,-0.04983,0.41078,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:26:51.183440,12,franka,0.46643,-0.04983,0.41078,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:26:51.237166,13,franka,0.46643,-0.04983,0.41078,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:26:51.291049,14,franka,0.46642,-0.04983,0.41078,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:26:51.345084,15,franka,0.46643,-0.04983,0.41078,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:26:51.399067,16,franka,0.46643,-0.04983,0.41078,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:26:51.453785,17,franka,0.46643,-0.04983,0.41078,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:26:51.507379,18,franka,0.46643,-0.04983,0.41078,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:26:51.560913,19,franka,0.46643,-0.04983,0.41078,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:26:51.615216,20,franka,0.46643,-0.04983,0.41078,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:26:51.668965,21,franka,0.46643,-0.04983,0.41078,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:26:51.723143,22,franka,0.46643,-0.04983,0.41078,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:26:51.776914,23,franka,0.46643,-0.04983,0.41078,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:26:51.830946,24,franka,0.46643,-0.04983,0.41078,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:26:51.884685,25,franka,0.46642,-0.04983,0.41078,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:26:51.938247,26,franka,0.46643,-0.04983,0.41078,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:26:51.991610,27,franka,0.46643,-0.04983,0.41078,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:26:52.045151,28,franka,0.46643,-0.04983,0.41078,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:26:52.099008,29,franka,0.46643,-0.04983,0.41078,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:26:52.152773,30,franka,0.46643,-0.04983,0.41078,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:26:52.206463,31,franka,0.46643,-0.04983,0.41078,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:26:52.260651,32,franka,0.46643,-0.04983,0.41078,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:26:52.314656,33,franka,0.46642,-0.04983,0.41078,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:26:52.368121,34,franka,0.46643,-0.04983,0.41078,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:26:52.421464,35,franka,0.46643,-0.04983,0.41078,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:26:52.475271,36,franka,0.46643,-0.04983,0.41078,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:26:52.528909,37,franka,0.46642,-0.04983,0.41078,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
