timestamp,frame_idx,mode,franka_x,franka_y,franka_z,vx,vy,vz,wz,pwm1,pwm2,pwm3,sm_x,sm_y,sm_z,sm_yaw,btn0,btn_other
2026-08-25 17:07:38.345433,0,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:38.399558,1,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:38.453342,2,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:38.506584,3,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:38.560397,4,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:38.613864,5,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:38.667975,6,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:38.721718,7,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:38.777398,8,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:38.831142,9,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:38.884534,10,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:38.938000,11,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:38.992555,12,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:39.046288,13,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:39.099995,14,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:39.153400,15,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:39.207165,16,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:39.260910,17,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:39.314559,18,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:39.368108,19,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:39.421814,20,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:39.475475,21,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:39.529277,22,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:39.583192,23,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:39.637133,24,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:39.691581,25,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:39.744938,26,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:39.798594,27,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:39.852191,28,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:39.905977,29,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:39.959710,30,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:40.013202,31,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:40.067366,32,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:40.120937,33,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:40.174379,34,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:40.228054,35,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:40.281574,36,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:40.335951,37,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:40.389572,38,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:40.443337,39,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:40.496857,40,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:40.550923,41,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:40.604357,42,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:40.658223,43,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:40.711834,44,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:40.765217,45,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:40.818957,46,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:40.872587,47,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:40.926580,48,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:40.980150,49,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:41.033690,50,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:41.087505,51,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0057,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:41.141329,52,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:41.194642,53,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:41.248299,54,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:41.301869,55,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:41.355342,56,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:41.409477,57,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:41.462903,58,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:41.517574,59,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:41.571013,60,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:41.624804,61,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:41.678531,62,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:41.732046,63,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0086,0.0000,0.0000,0,0
2026-08-25 17:07:41.785616,64,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:41.839830,65,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:41.891527,66,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0029,0.0000,-0.0057,0.0000,0,0
2026-08-25 17:07:41.945350,67,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,-0.0571,0.0000,0,0
2026-08-25 17:07:41.998963,68,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:42.052631,69,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:42.106567,70,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:42.160245,71,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-25 17:07:42.213963,72,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0029,-0.0571,0.0000,0,0
2026-08-25 17:07:42.267454,73,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0029,0.0086,-0.1429,0.0400,0,0
2026-08-25 17:07:42.322099,74,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,-0.1914,0.0486,0,0
2026-08-25 17:07:42.375735,75,franka,0.46642,-0.04982,0.41076,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,-0.2400,0.0314,0,0
2026-08-25 17:07:42.429914,76,franka,0.46644,-0.04984,0.41042,0.00000,0.00000,-0.02432,0.00000,0.00,0.00,0.00,0.0000,0.0000,-0.2229,0.0171,0,0
2026-08-25 17:07:42.483451,77,franka,0.46642,-0.04988,0.40889,0.00000,0.00000,-0.03000,0.00000,0.00,0.00,0.00,0.0000,0.0000,-0.2600,0.0143,0,0
2026-08-25 17:07:42.537481,78,franka,0.46643,-0.04987,0.40740,0.00000,0.00000,-0.03000,0.00000,0.00,0.00,0.00,0.0000,0.0000,-0.2743,0.0200,0,0
2026-08-25 17:07:42.591317,79,franka,0.46642,-0.04985,0.40585,0.00000,0.00000,-0.03000,0.00000,0.00,0.00,0.00,0.0000,0.0000,-0.3086,0.0229,0,0
2026-08-25 17:07:42.645659,80,franka,0.46643,-0.04986,0.40442,0.00000,0.00000,-0.03000,0.00000,0.00,0.00,0.00,0.0000,0.0000,-0.3000,0.0171,0,0
2026-08-25 17:07:42.699090,81,franka,0.46642,-0.04986,0.40283,0.00000,0.00000,-0.03000,0.00000,0.00,0.00,0.00,0.0000,0.0000,-0.2943,0.0171,0,0
2026-08-25 17:07:42.752577,82,franka,0.46643,-0.04987,0.39981,0.00000,0.00000,-0.03000,0.00000,0.00,0.00,0.00,0.0029,0.0000,-0.3114,0.0200,0,0
2026-08-25 17:07:42.806352,83,franka,0.46643,-0.04986,0.39828,0.00000,0.00000,-0.03000,0.00000,0.00,0.00,0.00,0.0000,0.0000,-0.3143,0.0200,0,0
2026-08-25 17:07:42.860682,84,franka,0.46642,-0.04987,0.39673,0.00000,0.00000,-0.03000,0.00000,0.00,0.00,0.00,0.0000,0.0000,-0.3086,0.0200,0,0
2026-08-25 17:07:42.915715,85,franka,0.46643,-0.04987,0.39524,0.00000,0.00000,-0.03000,0.00000,0.00,0.00,0.00,0.0000,0.0000,-0.3000,0.0200,0,0
2026-08-25 17:07:42.969544,86,franka,0.46643,-0.04986,0.39376,0.00000,0.00000,-0.03000,0.00000,0.00,0.00,0.00,0.0000,0.0000,-0.2829,0.0200,0,0
2026-08-25 17:07:43.023465,87,franka,0.46642,-0.04987,0.39220,0.00000,0.00000,-0.03000,0.00000,0.00,0.00,0.00,0.0000,0.0000,-0.2857,0.0200,0,0
2026-08-25 17:07:43.077264,88,franka,0.46642,-0.04986,0.39067,0.00000,0.00000,-0.03000,0.00000,0.00,0.00,0.00,0.0000,0.0000,-0.2857,0.0200,0,0
2026-08-25 17:07:43.130650,89,franka,0.46643,-0.04987,0.38918,0.00000,0.00000,-0.03000,0.00000,0.00,0.00,0.00,0.0000,0.0000,-0.2514,0.0086,0,0
