t,raw_x,raw_y,raw_yaw,raw_z_btn,vx,vy,vz,wz,act_vx,act_vy,act_vz,act_wz
23.0092,0.0000,0.0000,0.0000,-1,0.00000,0.00000,-0.03000,0.00000,-0.00000,0.00000,-0.03000,0.00000
23.0603,0.0000,0.0000,0.0000,-1,0.00000,0.00000,-0.03000,0.00000,-0.00000,0.00000,-0.03000,0.00000
23.1110,0.0000,0.0000,0.0000,-1,0.00000,0.00000,-0.03000,0.00000,-0.00000,0.00000,-0.03000,0.00000
23.1617,0.0000,0.0000,0.0000,-1,0.00000,0.00000,-0.03000,0.00000,-0.00000,0.00000,-0.03000,0.00000
23.2127,0.0000,0.0000,0.0000,-1,0.00000,0.00000,-0.03000,0.00000,-0.00000,0.00000,-0.03000,0.00000
23.2632,0.0000,0.0000,0.0000,-1,0.00000,0.00000,-0.03000,0.00000,-0.00000,0.00000,-0.03000,0.00000
23.3139,0.0000,0.0000,0.0000,-1,0.00000,0.00000,-0.03000,0.00000,-0.00000,0.00000,-0.03000,0.00000
23.3642,0.0000,0.0000,0.0000,-1,0.00000,0.00000,-0.03000,0.00000,-0.00000,0.00000,-0.03000,0.00000
23.4151,0.0000,0.0000,0.0000,-1,0.00000,0.00000,-0.03000,0.00000,-0.00000,0.00000,-0.03000,0.00000
23.4658,0.0000,0.0000,0.0000,-1,0.00000,0.00000,-0.03000,0.00000,-0.00000,0.00000,-0.03000,0.00000
23.5167,0.0000,0.0000,0.0000,-1,0.00000,0.00000,-0.03000,0.00000,-0.00000,0.00000,-0.03000,0.00000
23.5672,0.0000,0.0000,0.0000,-1,0.00000,0.00000,-0.03000,0.00000,-0.00000,0.00000,-0.03000,0.00000
23.6177,0.0000,0.0000,0.0000,-1,0.00000,0.00000,-0.03000,0.00000,-0.00000,0.00000,-0.03000,0.00000
23.6683,0.0000,0.0000,0.0000,-1,0.00000,0.00000,-0.03000,0.00000,-0.00000,0.00000,-0.03000,0.00000
23.7189,0.0000,0.0000,0.0000,-1,0.00000,0.00000,-0.03000,0.00000,-0.00000,0.00000,-0.03000,0.00000
23.7690,0.0000,0.0000,0.0000,-1,0.00000,0.00000,-0.03000,0.00000,-0.00000,0.00000,-0.03000,0.00000
23.8198,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.02971,0.00000
23.8707,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00006,0.00000
23.9209,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000
23.9711,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000
24.0216,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000
24.0717,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000
24.1224,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000
24.1733,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000
24.2244,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000
24.2744,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000
24.3246,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000
24.3747,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000
24.4250,0.0000,0.0000,0.0000,1,0.00000,0.00000,0.03000,0.00000,-0.00000,0.00000,-0.00000,0.00000
24.4757,0.0000,0.0000,0.0000,1,0.00000,0.00000,0.03000,0.00000,-0.00000,0.00000,0.00231,0.00000
24.5260,0.0000,0.0000,0.0000,1,0.00000,0.00000,0.03000,0.00000,-0.00000,0.00000,0.02999,0.00000
24.5767,0.0000,0.0000,0.0000,1,0.00000,0.00000,0.03000,0.00000,-0.00000,0.00000,0.03000,0.00000
24.6268,0.0000,0.0000,0.0000,1,0.00000,0.00000,0.03000,0.00000,-0.00000,0.00000,0.03000,0.00000
24.6778,0.0000,0.0000,0.0000,1,0.00000,0.00000,0.03000,0.00000,-0.00000,0.00000,0.03000,0.00000
24.7285,0.0000,0.0000,0.0000,1,0.00000,0.00000,0.03000,0.00000,-0.00000,0.00000,0.03000,0.00000
24.7789,0.0000,0.0000,0.0000,1,0.00000,0.00000,0.03000,0.00000,-0.00000,0.00000,0.03000,0.00000
24.8299,0.0000,0.0000,0.0000,1,0.00000,0.00000,0.03000,0.00000,-0.00000,0.00000,0.03000,0.00000
24.8807,0.0000,0.0000,0.0000,1,0.00000,0.00000,0.03000,0.00000,-0.00000,0.00000,0.03000,0.00000
24.9317,0.0000,0.0000,0.0000,1,0.00000,0.00000,0.03000,0.00000,-0.00000,0.00000,0.03000,0.00000
24.9825,0.0000,0.0000,0.0000,1,0.00000,0.00000,0.03000,0.00000,-0.00000,0.00000,0.03000,0.00000
25.0335,0.0000,0.0000,0.0000,1,0.00000,0.00000,0.03000,0.00000,-0.00000,0.00000,0.03000,0.00000
25.0842,0.0000,0.0000,0.0000,1,0.00000,0.00000,0.03000,0.00000,-0.00000,0.00000,0.03000,0.00000
25.1343,0.0000,0.0000,0.0000,1,0.00000,0.00000,0.03000,0.00000,-0.00000,0.00000,0.03000,0.00000
25.1852,0.0000,0.0000,0.0000,1,0.00000,0.00000,0.03000,0.00000,-0.00000,0.00000,0.03000,0.00000
25.2361,0.0000,0.0000,0.0000,1,0.00000,0.00000,0.03000,0.00000,-0.00000,0.00000,0.03000,0.00000
25.2868,0.0000,0.0000,0.0000,1,0.00000,0.00000,0.03000,0.00000,-0.00000,0.00000,0.03000,0.00000
25.3368,0.0000,0.0000,0.0000,1,0.00000,0.00000,0.03000,0.00000,-0.00000,0.00000,0.03000,0.00000
25.3878,0.0000,0.0000,0.0000,1,0.00000,0.00000,0.03000,0.00000,-0.00000,0.00000,0.03000,0.00000
25.4386,0.0000,0.0000,0.0000,1,0.00000,0.00000,0.03000,0.00000,-0.00000,0.00000,0.03000,0.00000
25.4890,0.0000,0.0000,0.0000,1,0.00000,0.00000,0.03000,0.00000,-0.00000,0.00000,0.03000,0.00000
25.5397,0.0000,0.0000,0.0000,1,0.00000,0.00000,0.03000,0.00000,-0.00000,0.00000,0.03000,0.00000
25.5899,0.0000,0.0000,0.0000,1,0.00000,0.00000,0.03000,0.00000,-0.00000,0.00000,0.03000,0.00000
25.6406,0.0000,0.0000,0.0000,1,0.00000,0.00000,0.03000,0.00000,-0.00000,0.00000,0.03000,0.00000
25.6910,0.0000,0.0000,0.0000,1,0.00000,0.00000,0.03000,0.00000,-0.00000,0.00000,0.03000,0.00000
25.7411,0.0000,0.0000,0.0000,1,0.00000,0.00000,0.03000,0.00000,-0.00000,0.00000,0.03000,0.00000
25.7914,0.0000,0.0000,0.0000,1,0.00000,0.00000,0.03000,0.00000,-0.00000,0.00000,0.03000,0.00000
25.8423,0.0000,0.0000,0.0000,1,0.00000,0.00000,0.03000,0.00000,-0.00000,0.00000,0.03000,0.00000
25.8933,0.0000,0.0000,0.0000,1,0.00000,0.00000,0.03000,0.00000,-0.00000,0.00000,0.03000,0.00000
25.9441,0.0000,0.0000,0.0000,1,0.00000,0.00000,0.03000,0.00000,-0.00000,0.00000,0.03000,0.00000
25.9948,0.0000,0.0000,0.0000,1,0.00000,0.00000,0.03000,0.00000,-0.00000,0.00000,0.03000,0.00000
26.0455,0.0000,0.0000,0.0000,1,0.00000,0.00000,0.03000,0.00000,-0.00000,0.00000,0.03000,0.00000
26.0965,0.0000,0.0000,0.0000,1,0.00000,0.00000,0.03000,0.00000,-0.00000,0.00000,0.03000,0.00000
26.1473,0.0000,0.0000,0.0000,1,0.00000,0.00000,0.03000,0.00000,-0.00000,0.00000,0.03000,0.00000
26.1981,0.0000,0.0000,0.0000,1,0.00000,0.00000,0.03000,0.00000,-0.00000,0.00000,0.03000,0.00000
26.2489,0.0000,0.0000,0.0000,1,0.00000,0.00000,0.03000,0.00000,-0.00000,0.00000,0.03000,0.00000
26.2995,0.0000,0.0000,0.0000,1,0.00000,0.00000,0.03000,0.00000,-0.00000,0.00000,0.03000,0.00000
26.3497,0.0000,0.0000,0.0000,1,0.00000,0.00000,0.03000,0.00000,-0.00000,0.00000,0.03000,0.00000
26.4006,0.0000,0.0000,0.0000,1,0.00000,0.00000,0.03000,0.00000,-0.00000,0.00000,0.03000,0.00000
26.4515,0.0000,0.0000,0.0000,1,0.00000,0.00000,0.03000,0.00000,-0.00000,0.00000,0.03000,0.00000
26.5018,0.0000,0.0000,0.0000,1,0.00000,0.00000,0.03000,0.00000,-0.00000,0.00000,0.03000,0.00000
26.5523,0.0000,0.0000,0.0000,1,0.00000,0.00000,0.03000,0.00000,-0.00000,0.00000,0.03000,0.00000
26.6028,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.03000,0.00000
26.6533,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.01478,0.00000
26.7036,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000
26.7539,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000
26.8047,-0.0143,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000
26.8550,-0.0314,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000
26.9054,-0.0029,-0.0200,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000
26.9559,0.0086,0.0000,0.3314,0,0.00000,0.00000,0.00000,0.40000,-0.00000,0.00000,0.00000,0.03426
27.0067,0.0971,0.0457,0.6971,0,0.00000,0.00000,0.00000,0.40000,-0.00000,0.00000,0.00000,0.09801
27.0576,0.0286,0.0000,1.0000,0,0.00000,0.00000,0.00000,0.40000,-0.00000,0.00000,0.00000,0.16176
27.1085,0.0000,0.0000,1.0000,0,0.00000,0.00000,0.00000,0.40000,-0.00000,0.00000,0.00000,0.22426
27.1594,0.0000,0.0000,1.0000,0,0.00000,0.00000,0.00000,0.40000,-0.00000,0.00000,0.00000,0.28801
27.2095,0.0000,0.0000,1.0000,0,0.00000,0.00000,0.00000,0.40000,-0.00000,0.00000,0.00000,0.35051
27.2605,0.0000,0.0000,1.0000,0,0.00000,0.00000,0.00000,0.40000,-0.00000,0.00000,0.00000,0.40000
27.3108,0.0000,0.0000,1.0000,0,0.00000,0.00000,0.00000,0.40000,-0.00000,0.00000,0.00000,0.40000
27.3618,0.0000,0.0000,1.0000,0,0.00000,0.00000,0.00000,0.40000,-0.00000,0.00000,0.00000,0.40000
27.4127,0.0000,0.0000,1.0000,0,0.00000,0.00000,0.00000,0.40000,-0.00000,0.00000,0.00000,0.40000
27.4636,0.0000,0.0000,1.0000,0,0.00000,0.00000,0.00000,0.40000,-0.00000,0.00000,0.00000,0.40000
27.5146,0.0000,0.0000,1.0000,0,0.00000,0.00000,0.00000,0.40000,-0.00000,0.00000,0.00000,0.40000
27.5654,0.0000,0.0000,1.0000,0,0.00000,0.00000,0.00000,0.40000,-0.00000,0.00000,0.00000,0.40000
27.6163,0.0000,0.0000,1.0000,0,0.00000,0.00000,0.00000,0.40000,-0.00000,0.00000,0.00000,0.40000
27.6670,0.0000,0.0000,1.0000,0,0.00000,0.00000,0.00000,0.40000,-0.00000,0.00000,0.00000,0.40000
27.7178,0.0000,0.0000,1.0000,0,0.00000,0.00000,0.00000,0.40000,-0.00000,0.00000,0.00000,0.40000
27.7686,0.0000,0.0000,1.0000,0,0.00000,0.00000,0.00000,0.40000,-0.00000,0.00000,0.00000,0.40000
27.8189,0.0000,0.0000,1.0000,0,0.00000,0.00000,0.00000,0.40000,-0.00000,0.00000,0.00000,0.40000
27.8699,0.0000,0.0000,1.0000,0,0.00000,0.00000,0.00000,0.40000,-0.00000,0.00000,0.00000,0.40000
27.9204,0.0000,0.0000,1.0000,0,0.00000,0.00000,0.00000,0.40000,-0.00000,0.00000,0.00000,0.40000
27.9712,0.0000,0.0000,1.0000,0,0.00000,0.00000,0.00000,0.40000,-0.00000,0.00000,0.00000,0.40000
28.0213,0.0000,0.0000,1.0000,0,0.00000,0.00000,0.00000,0.40000,-0.00000,0.00000,0.00000,0.40000
28.0723,0.0000,0.0000,1.0000,0,0.00000,0.00000,0.00000,0.40000,-0.00000,0.00000,0.00000,0.40000
28.1234,0.0000,0.0000,1.0000,0,0.00000,0.00000,0.00000,0.40000,-0.00000,0.00000,0.00000,0.40000
28.1735,0.0000,0.0000,1.0000,0,0.00000,0.00000,0.00000,0.40000,-0.00000,0.00000,0.00000,0.40000
28.2236,0.0000,0.0000,1.0000,0,0.00000,0.00000,0.00000,0.40000,-0.00000,0.00000,0.00000,0.40000
28.2740,0.0000,0.0000,1.0000,0,0.00000,0.00000,0.00000,0.40000,-0.00000,0.00000,0.00000,0.40000
28.3244,0.0000,0.0000,1.0000,0,0.00000,0.00000,0.00000,0.40000,-0.00000,0.00000,0.00000,0.40000
28.3748,0.0000,0.0000,1.0000,0,0.00000,0.00000,0.00000,0.40000,-0.00000,0.00000,0.00000,0.40000
28.4249,0.0000,0.0000,1.0000,0,0.00000,0.00000,0.00000,0.40000,-0.00000,0.00000,0.00000,0.40000
28.4759,0.0000,0.0000,0.9771,0,0.00000,0.00000,0.00000,0.40000,-0.00000,0.00000,0.00000,0.40000
28.5265,0.0600,0.0000,0.8686,0,0.00000,0.00000,0.00000,0.40000,-0.00000,0.00000,0.00000,0.40000
28.5771,0.0857,0.0000,0.5286,0,0.00000,0.00000,0.00000,0.40000,-0.00000,0.00000,0.00000,0.40000
28.6280,0.0000,0.0000,0.0486,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.40000
28.6787,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.34449
28.7294,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.28199
28.7800,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.21824
28.8310,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.15449
28.8815,0.0000,0.0714,-0.1200,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.09199
28.9325,0.0343,0.1743,-0.3514,0,0.00000,0.00000,0.00000,-0.40000,-0.00000,0.00000,0.00000,0.02824
28.9832,0.0257,0.2600,-0.6629,0,0.00000,0.00000,0.00000,-0.40000,-0.00000,0.00000,0.00000,-0.03551
29.0337,0.0000,0.2943,-0.9171,0,0.00000,0.00000,0.00000,-0.40000,-0.00000,0.00000,0.00000,-0.09926
29.0842,0.0000,0.2171,-0.9857,0,0.00000,0.00000,0.00000,-0.40000,-0.00000,0.00000,0.00000,-0.16176
29.1348,0.0000,0.1686,-1.0000,0,0.00000,0.00000,0.00000,-0.40000,-0.00000,0.00000,0.00000,-0.22551
29.1852,0.0000,0.1629,-1.0000,0,0.00000,0.00000,0.00000,-0.40000,-0.00000,0.00000,0.00000,-0.28801
29.2357,0.0000,0.1600,-1.0000,0,0.00000,0.00000,0.00000,-0.40000,-0.00000,0.00000,0.00000,-0.35176
29.2862,0.0000,0.1571,-1.0000,0,0.00000,0.00000,0.00000,-0.40000,-0.00000,0.00000,0.00000,-0.40000
29.3367,0.0000,0.1514,-1.0000,0,0.00000,0.00000,0.00000,-0.40000,-0.00000,0.00000,0.00000,-0.40000
29.3873,0.0000,0.1486,-1.0000,0,0.00000,0.00000,0.00000,-0.40000,-0.00000,0.00000,0.00000,-0.40000
29.4382,0.0000,0.1457,-1.0000,0,0.00000,0.00000,0.00000,-0.40000,-0.00000,0.00000,0.00000,-0.40000
29.4887,0.0000,0.1457,-1.0000,0,0.00000,0.00000,0.00000,-0.40000,-0.00000,0.00000,0.00000,-0.40000
29.5391,0.0000,0.1429,-1.0000,0,0.00000,0.00000,0.00000,-0.40000,-0.00000,0.00000,0.00000,-0.40000
29.5897,0.0000,0.1429,-1.0000,0,0.00000,0.00000,0.00000,-0.40000,-0.00000,0.00000,0.00000,-0.40000
29.6405,0.0000,0.1429,-1.0000,0,0.00000,0.00000,0.00000,-0.40000,-0.00000,0.00000,0.00000,-0.40000
29.6914,0.0000,0.1429,-1.0000,0,0.00000,0.00000,0.00000,-0.40000,-0.00000,0.00000,0.00000,-0.40000
29.7420,0.0000,0.1486,-1.0000,0,0.00000,0.00000,0.00000,-0.40000,-0.00000,0.00000,0.00000,-0.40000
29.7929,0.0000,0.1514,-1.0000,0,0.00000,0.00000,0.00000,-0.40000,-0.00000,0.00000,0.00000,-0.40000
29.8431,0.0000,0.1486,-1.0000,0,0.00000,0.00000,0.00000,-0.40000,-0.00000,0.00000,0.00000,-0.40000
29.8931,0.0000,0.1457,-1.0000,0,0.00000,0.00000,0.00000,-0.40000,-0.00000,0.00000,0.00000,-0.40000
29.9438,0.0000,0.1457,-1.0000,0,0.00000,0.00000,0.00000,-0.40000,-0.00000,0.00000,0.00000,-0.40000
29.9941,0.0000,0.1429,-1.0000,0,0.00000,0.00000,0.00000,-0.40000,-0.00000,0.00000,0.00000,-0.40000
30.0443,0.0000,0.1314,-1.0000,0,0.00000,0.00000,0.00000,-0.40000,-0.00000,0.00000,0.00000,-0.40000
30.0953,0.0571,0.1543,-0.7600,0,0.00000,0.00000,0.00000,-0.40000,-0.00000,0.00000,0.00000,-0.40000
30.1461,0.1086,0.1686,-0.6571,0,0.00000,0.00000,0.00000,-0.40000,-0.00000,0.00000,0.00000,-0.40000
30.1968,0.0000,0.1857,-0.2114,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.39438
30.2473,0.0229,0.0400,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.33199
30.2979,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.26824
30.3489,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.20449
30.3999,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.14074
30.4500,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.07824
30.5006,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.01574
30.5511,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000
30.6018,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000
30.6527,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000
30.7030,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000
30.7540,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000
30.8040,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000
30.8542,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000
30.9043,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000
30.9545,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000
31.0046,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000
31.0546,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000
31.1052,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000
31.1560,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000
31.2067,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000
31.2570,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000
31.3077,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000
31.3585,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000
31.4089,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000
31.4589,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000
31.5098,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000
31.5604,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000
31.6113,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000
31.6618,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000
31.7125,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000
31.7631,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000
