t,raw_x,raw_y,raw_yaw,raw_z_btn,vx,vy,vz,wz
3.0510,0.0000,0.0714,0.0000,0,0.00000,0.00000,0.00000,0.00000
3.1010,0.0000,0.2286,0.0000,0,0.00000,0.00798,0.00000,0.00000
3.1510,0.0000,0.2857,0.0000,0,0.00000,0.01218,0.00000,0.00000
3.2010,0.0000,0.3314,0.0000,0,0.00000,0.01555,0.00000,0.00000
3.2510,0.0000,0.3629,0.0000,0,0.00000,0.01786,0.00000,0.00000
3.3010,0.0000,0.3800,0.0000,0,0.00000,0.01912,0.00000,0.00000
3.3510,0.0000,0.3800,0.0000,0,0.00000,0.01912,0.00000,0.00000
3.4010,0.0000,0.3714,0.0000,0,0.00000,0.01849,0.00000,0.00000
3.4510,0.0000,0.3457,0.0000,0,0.00000,0.01660,0.00000,0.00000
3.5010,0.0000,0.3343,0.0000,0,0.00000,0.01576,0.00000,0.00000
3.5510,0.0000,0.3257,0.0000,0,0.00000,0.01513,0.00000,0.00000
3.6011,0.0000,0.3114,0.0000,0,0.00000,0.01408,0.00000,0.00000
3.6511,0.0000,0.2829,0.0000,0,0.00000,0.01197,0.00000,0.00000
3.7011,0.0000,0.2457,0.0000,0,0.00000,0.00924,0.00000,0.00000
3.7511,0.0000,0.1829,0.0000,0,0.00000,0.00462,0.00000,0.00000
3.8011,0.0000,0.1143,0.0000,0,0.00000,0.00000,0.00000,0.00000
3.8511,-0.0057,0.1029,0.0000,0,0.00000,0.00000,0.00000,0.00000
3.9011,-0.0057,0.1600,0.0000,0,0.00000,0.00294,0.00000,0.00000
3.9511,-0.0029,0.2429,0.0000,0,0.00000,0.00903,0.00000,0.00000
4.0011,-0.0086,0.3200,0.0000,0,0.00000,0.01471,0.00000,0.00000
4.0511,-0.0086,0.3571,0.0000,0,0.00000,0.01744,0.00000,0.00000
4.1011,0.0000,0.3771,0.0000,0,0.00000,0.01891,0.00000,0.00000
4.1511,0.0000,0.3771,0.0000,0,0.00000,0.01891,0.00000,0.00000
4.2011,0.0000,0.3629,0.0000,0,0.00000,0.01786,0.00000,0.00000
4.2511,0.0000,0.3629,0.0000,0,0.00000,0.01786,0.00000,0.00000
4.3011,0.0000,0.3771,0.0000,0,0.00000,0.01891,0.00000,0.00000
4.3511,0.0000,0.3943,0.0000,0,0.00000,0.02017,0.00000,0.00000
4.4012,0.0000,0.4200,0.0000,0,0.00000,0.02206,0.00000,0.00000
4.4512,0.0000,0.4429,0.0000,0,0.00000,0.02374,0.00000,0.00000
4.5012,0.0000,0.4657,0.0000,0,0.00000,0.02542,0.00000,0.00000
4.5512,0.0000,0.4800,0.0000,0,0.00000,0.02647,0.00000,0.00000
4.6012,0.0000,0.4771,0.0000,0,0.00000,0.02626,0.00000,0.00000
4.6512,0.0000,0.4714,0.0000,0,0.00000,0.02584,0.00000,0.00000
4.7012,0.0000,0.4714,0.0000,0,0.00000,0.02584,0.00000,0.00000
4.7512,0.0000,0.4657,0.0000,0,0.00000,0.02542,0.00000,0.00000
4.8012,0.0000,0.4600,0.0000,0,0.00000,0.02500,0.00000,0.00000
4.8512,0.0000,0.4686,0.0000,0,0.00000,0.02563,0.00000,0.00000
4.9012,0.0000,0.5000,0.0000,0,0.00000,0.02794,0.00000,0.00000
4.9512,0.0000,0.5943,0.0000,0,0.00000,0.03487,0.00000,0.00000
5.0012,-0.0171,0.8171,0.0000,0,0.00000,0.05000,0.00000,0.00000
5.0512,-0.0400,1.0000,0.0000,0,0.00000,0.05000,0.00000,0.00000
5.1013,-0.0514,1.0000,0.0000,0,0.00000,0.05000,0.00000,0.00000
5.1513,-0.0629,1.0000,0.0000,0,0.00000,0.05000,0.00000,0.00000
5.2013,-0.0629,1.0000,0.0000,0,0.00000,0.05000,0.00000,0.00000
5.2513,-0.0600,1.0000,0.0000,0,0.00000,0.05000,0.00000,0.00000
5.3013,-0.0571,1.0000,0.0000,0,0.00000,0.05000,0.00000,0.00000
5.3513,-0.0400,1.0000,0.0000,0,0.00000,0.05000,0.00000,0.00000
5.4013,-0.0371,1.0000,0.0000,0,0.00000,0.05000,0.00000,0.00000
5.4513,-0.0343,1.0000,0.0000,0,0.00000,0.05000,0.00000,0.00000
5.5013,-0.0343,1.0000,0.0000,0,0.00000,0.05000,0.00000,0.00000
5.5513,-0.0286,1.0000,0.0000,0,0.00000,0.05000,0.00000,0.00000
5.6013,-0.0257,1.0000,0.0000,0,0.00000,0.05000,0.00000,0.00000
5.6513,-0.0229,1.0000,0.0000,0,0.00000,0.05000,0.00000,0.00000
5.7013,-0.0257,1.0000,0.0000,0,0.00000,0.05000,0.00000,0.00000
5.7513,-0.0257,1.0000,0.0000,0,0.00000,0.05000,0.00000,0.00000
5.8013,-0.0314,1.0000,0.0000,0,0.00000,0.05000,0.00000,0.00000
5.8514,-0.0314,1.0000,0.0000,0,0.00000,0.05000,0.00000,0.00000
5.9014,-0.0343,1.0000,0.0000,0,0.00000,0.05000,0.00000,0.00000
5.9514,-0.0343,1.0000,0.0000,0,0.00000,0.05000,0.00000,0.00000
6.0014,-0.0343,1.0000,0.0000,0,0.00000,0.05000,0.00000,0.00000
6.0514,-0.0343,1.0000,0.0000,0,0.00000,0.05000,0.00000,0.00000
6.1014,-0.0343,1.0000,0.0000,0,0.00000,0.05000,0.00000,0.00000
6.1514,-0.0286,1.0000,0.0000,0,0.00000,0.05000,0.00000,0.00000
6.2014,-0.0257,1.0000,0.0000,0,0.00000,0.05000,0.00000,0.00000
6.2514,-0.0257,1.0000,0.0000,0,0.00000,0.05000,0.00000,0.00000
6.3014,-0.0229,1.0000,0.0000,0,0.00000,0.05000,0.00000,0.00000
6.3514,-0.0257,1.0000,0.0000,0,0.00000,0.05000,0.00000,0.00000
6.4014,-0.0257,1.0000,0.0000,0,0.00000,0.05000,0.00000,0.00000
6.4514,-0.0229,1.0000,0.0000,0,0.00000,0.05000,0.00000,0.00000
6.5015,-0.0229,1.0000,0.0000,0,0.00000,0.05000,0.00000,0.00000
6.5515,-0.0200,1.0000,0.0000,0,0.00000,0.05000,0.00000,0.00000
6.6015,-0.0114,1.0000,0.0000,0,0.00000,0.05000,0.00000,0.00000
6.6515,-0.0057,1.0000,0.0000,0,0.00000,0.05000,0.00000,0.00000
6.7015,-0.0057,1.0000,0.0000,0,0.00000,0.05000,0.00000,0.00000
6.7515,-0.0057,1.0000,0.0000,0,0.00000,0.05000,0.00000,0.00000
6.8015,-0.0114,1.0000,0.0000,0,0.00000,0.05000,0.00000,0.00000
6.8515,-0.0200,0.7600,0.0000,0,0.00000,0.04706,0.00000,0.00000
6.9015,-0.0171,0.4657,0.0000,0,0.00000,0.02542,0.00000,0.00000
6.9515,-0.0057,0.1714,0.0000,0,0.00000,0.00378,0.00000,0.00000
7.0015,0.0000,0.0000,0.0114,0,0.00000,0.00000,0.00000,0.00000
7.0515,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
7.1015,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
7.1515,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
7.2015,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
7.2515,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
7.3016,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
7.3516,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
7.4016,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
7.4516,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
7.5016,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
7.5516,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
7.6016,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
7.6516,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
7.7016,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
7.7516,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
7.8016,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
7.8516,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
7.9016,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
7.9516,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
8.0016,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
8.0516,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
8.1017,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
8.1517,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
8.2017,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
8.2517,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
8.3017,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
8.3517,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
8.4017,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
8.4517,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
8.5017,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
8.5517,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
8.6017,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
8.6517,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
8.7017,0.0000,-0.0343,0.0000,0,0.00000,0.00000,0.00000,0.00000
8.7517,0.0000,-0.0800,0.0000,0,0.00000,0.00000,0.00000,0.00000
8.8017,0.0000,-0.0829,0.0000,0,0.00000,0.00000,0.00000,0.00000
8.8517,0.0000,-0.1114,0.0000,0,0.00000,0.00000,0.00000,0.00000
8.9017,0.0000,-0.1457,0.0000,0,0.00000,-0.00189,0.00000,0.00000
8.9517,0.0000,-0.1686,0.0000,0,0.00000,-0.00357,0.00000,0.00000
9.0018,0.0000,-0.1857,0.0000,0,0.00000,-0.00483,0.00000,0.00000
9.0518,0.0000,-0.1943,0.0000,0,0.00000,-0.00546,0.00000,0.00000
9.1018,0.0000,-0.2171,0.0000,0,0.00000,-0.00714,0.00000,0.00000
9.1518,0.0000,-0.2257,0.0000,0,0.00000,-0.00777,0.00000,0.00000
9.2018,0.0000,-0.2257,0.0000,0,0.00000,-0.00777,0.00000,0.00000
9.2518,0.0000,-0.2200,0.0000,0,0.00000,-0.00735,0.00000,0.00000
9.3018,0.0000,-0.2229,0.0000,0,0.00000,-0.00756,0.00000,0.00000
9.3518,0.0000,-0.2257,0.0000,0,0.00000,-0.00777,0.00000,0.00000
9.4018,0.0000,-0.2286,0.0000,0,0.00000,-0.00798,0.00000,0.00000
9.4518,0.0000,-0.2343,0.0000,0,0.00000,-0.00840,0.00000,0.00000
9.5018,0.0000,-0.2343,0.0000,0,0.00000,-0.00840,0.00000,0.00000
9.5518,0.0000,-0.2371,0.0000,0,0.00000,-0.00861,0.00000,0.00000
9.6018,0.0000,-0.2400,0.0000,0,0.00000,-0.00882,0.00000,0.00000
9.6518,0.0000,-0.2457,0.0000,0,0.00000,-0.00924,0.00000,0.00000
9.7018,0.0000,-0.2457,0.0000,0,0.00000,-0.00924,0.00000,0.00000
9.7518,0.0000,-0.2457,0.0000,0,0.00000,-0.00924,0.00000,0.00000
9.8019,0.0000,-0.2457,0.0000,0,0.00000,-0.00924,0.00000,0.00000
9.8519,0.0000,-0.2457,0.0000,0,0.00000,-0.00924,0.00000,0.00000
9.9019,0.0000,-0.2486,0.0000,0,0.00000,-0.00945,0.00000,0.00000
9.9519,0.0000,-0.2486,0.0000,0,0.00000,-0.00945,0.00000,0.00000
10.0019,0.0000,-0.2457,0.0000,0,0.00000,-0.00924,0.00000,0.00000
10.0519,0.0000,-0.2457,0.0000,0,0.00000,-0.00924,0.00000,0.00000
10.1019,0.0000,-0.2429,0.0000,0,0.00000,-0.00903,0.00000,0.00000
10.1519,0.0000,-0.2457,0.0000,0,0.00000,-0.00924,0.00000,0.00000
10.2019,0.0000,-0.2457,0.0000,0,0.00000,-0.00924,0.00000,0.00000
10.2519,0.0000,-0.2486,0.0000,0,0.00000,-0.00945,0.00000,0.00000
10.3019,0.0000,-0.2486,0.0000,0,0.00000,-0.00945,0.00000,0.00000
10.3519,0.0000,-0.2486,0.0000,0,0.00000,-0.00945,0.00000,0.00000
10.4019,0.0000,-0.2486,0.0000,0,0.00000,-0.00945,0.00000,0.00000
10.4519,0.0000,-0.2514,0.0000,0,0.00000,-0.00966,0.00000,0.00000
10.5019,0.0000,-0.2514,0.0000,0,0.00000,-0.00966,0.00000,0.00000
10.5519,0.0000,-0.2543,0.0000,0,0.00000,-0.00987,0.00000,0.00000
10.6019,0.0000,-0.2514,0.0000,0,0.00000,-0.00966,0.00000,0.00000
10.6520,0.0000,-0.2543,0.0000,0,0.00000,-0.00987,0.00000,0.00000
10.7020,0.0000,-0.2543,0.0000,0,0.00000,-0.00987,0.00000,0.00000
10.7520,0.0000,-0.2600,0.0000,0,0.00000,-0.01029,0.00000,0.00000
10.8020,0.0000,-0.2629,0.0000,0,0.00000,-0.01050,0.00000,0.00000
10.8520,0.0000,-0.2686,0.0000,0,0.00000,-0.01092,0.00000,0.00000
10.9020,0.0000,-0.2914,0.0000,0,0.00000,-0.01261,0.00000,0.00000
10.9520,0.0029,-0.3114,0.0000,0,0.00000,-0.01408,0.00000,0.00000
11.0020,0.0057,-0.3200,0.0000,0,0.00000,-0.01471,0.00000,0.00000
11.0520,0.0086,-0.3371,0.0000,0,0.00000,-0.01597,0.00000,0.00000
11.1020,0.0143,-0.3686,0.0000,0,0.00000,-0.01828,0.00000,0.00000
11.1520,0.0200,-0.3943,0.0000,0,0.00000,-0.02017,0.00000,0.00000
11.2020,0.0257,-0.4200,0.0000,0,0.00000,-0.02206,0.00000,0.00000
11.2520,0.0257,-0.4429,0.0029,0,0.00000,-0.02374,0.00000,0.00000
11.3020,0.0343,-0.4857,0.0114,0,0.00000,-0.02689,0.00000,0.00000
11.3521,0.0371,-0.5171,0.0171,0,0.00000,-0.02920,0.00000,0.00000
11.4021,0.0400,-0.5371,0.0200,0,0.00000,-0.03067,0.00000,0.00000
11.4521,0.0400,-0.5343,0.0200,0,0.00000,-0.03046,0.00000,0.00000
11.5021,0.0400,-0.5343,0.0200,0,0.00000,-0.03046,0.00000,0.00000
11.5521,0.0400,-0.5400,0.0200,0,0.00000,-0.03088,0.00000,0.00000
11.6021,0.0371,-0.5600,0.0200,0,0.00000,-0.03235,0.00000,0.00000
11.6521,0.0371,-0.5943,0.0200,0,0.00000,-0.03487,0.00000,0.00000
11.7021,0.0400,-0.6200,0.0229,0,0.00000,-0.03676,0.00000,0.00000
11.7521,0.0371,-0.6400,0.0229,0,0.00000,-0.03824,0.00000,0.00000
11.8021,0.0400,-0.6657,0.0257,0,0.00000,-0.04013,0.00000,0.00000
11.8521,0.0400,-0.6971,0.0314,0,0.00000,-0.04244,0.00000,0.00000
11.9021,0.0429,-0.7457,0.0371,0,0.00000,-0.04601,0.00000,0.00000
11.9521,0.0486,-0.7886,0.0429,0,0.00000,-0.04916,0.00000,0.00000
12.0021,0.0514,-0.8229,0.0514,0,0.00000,-0.05000,0.00000,0.00000
12.0521,0.0571,-0.8629,0.0571,0,0.00000,-0.05000,0.00000,0.00000
12.1021,0.0571,-0.8971,0.0629,0,0.00000,-0.05000,0.00000,0.00000
12.1521,0.0571,-0.9229,0.0629,0,0.00000,-0.05000,0.00000,0.00000
12.2022,0.0486,-0.9457,0.0657,0,0.00000,-0.05000,0.00000,0.00000
12.2522,0.0457,-0.9657,0.0657,0,0.00000,-0.05000,0.00000,0.00000
12.3022,0.0400,-0.9857,0.0657,0,0.00000,-0.05000,0.00000,0.00000
12.3522,0.0400,-0.9943,0.0600,0,0.00000,-0.05000,0.00000,0.00000
12.4022,0.0429,-0.9971,0.0543,0,0.00000,-0.05000,0.00000,0.00000
12.4522,0.0486,-1.0000,0.0486,0,0.00000,-0.05000,0.00000,0.00000
12.5022,0.0514,-1.0000,0.0429,0,0.00000,-0.05000,0.00000,0.00000
12.5522,0.0571,-1.0000,0.0371,0,0.00000,-0.05000,0.00000,0.00000
12.6022,0.0600,-1.0000,0.0314,0,0.00000,-0.05000,0.00000,0.00000
12.6522,0.0686,-1.0000,0.0257,0,0.00000,-0.05000,0.00000,0.00000
12.7022,0.0714,-1.0000,0.0200,0,0.00000,-0.05000,0.00000,0.00000
12.7522,0.0800,-1.0000,0.0114,0,0.00000,-0.05000,0.00000,0.00000
12.8023,0.0829,-1.0000,0.0029,0,0.00000,-0.05000,0.00000,0.00000
12.8523,0.0914,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
12.9023,0.0886,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
12.9523,0.0886,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
13.0023,0.0857,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
13.0523,0.0829,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
13.1023,0.0800,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
13.1523,0.0800,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
13.2023,0.0800,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
13.2523,0.0743,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
13.3023,0.0743,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
13.3523,0.0714,-1.0000,0.0029,0,0.00000,-0.05000,0.00000,0.00000
13.4023,0.0714,-1.0000,0.0029,0,0.00000,-0.05000,0.00000,0.00000
13.4523,0.0714,-1.0000,0.0057,0,0.00000,-0.05000,0.00000,0.00000
13.5023,0.0714,-1.0000,0.0057,0,0.00000,-0.05000,0.00000,0.00000
13.5523,0.0714,-1.0000,0.0057,0,0.00000,-0.05000,0.00000,0.00000
13.6023,0.0714,-1.0000,0.0057,0,0.00000,-0.05000,0.00000,0.00000
13.6523,0.0714,-1.0000,0.0057,0,0.00000,-0.05000,0.00000,0.00000
13.7023,0.0686,-1.0000,0.0086,0,0.00000,-0.05000,0.00000,0.00000
13.7524,0.0686,-1.0000,0.0086,0,0.00000,-0.05000,0.00000,0.00000
13.8024,0.0686,-1.0000,0.0086,0,0.00000,-0.05000,0.00000,0.00000
13.8524,0.0657,-1.0000,0.0086,0,0.00000,-0.05000,0.00000,0.00000
13.9024,0.0686,-1.0000,0.0086,0,0.00000,-0.05000,0.00000,0.00000
13.9524,0.0686,-1.0000,0.0086,0,0.00000,-0.05000,0.00000,0.00000
14.0024,0.0686,-1.0000,0.0086,0,0.00000,-0.05000,0.00000,0.00000
14.0524,0.0686,-1.0000,0.0086,0,0.00000,-0.05000,0.00000,0.00000
14.1024,0.0686,-1.0000,0.0086,0,0.00000,-0.05000,0.00000,0.00000
14.1524,0.0657,-1.0000,0.0086,0,0.00000,-0.05000,0.00000,0.00000
14.2024,0.0686,-1.0000,0.0086,0,0.00000,-0.05000,0.00000,0.00000
14.2524,0.0657,-1.0000,0.0086,0,0.00000,-0.05000,0.00000,0.00000
14.3024,0.0657,-1.0000,0.0086,0,0.00000,-0.05000,0.00000,0.00000
14.3524,0.0686,-1.0000,0.0086,0,0.00000,-0.05000,0.00000,0.00000
14.4024,0.0686,-1.0000,0.0086,0,0.00000,-0.05000,0.00000,0.00000
14.4524,0.0686,-1.0000,0.0057,0,0.00000,-0.05000,0.00000,0.00000
14.5024,0.0657,-1.0000,0.0057,0,0.00000,-0.05000,0.00000,0.00000
14.5524,0.0686,-1.0000,0.0057,0,0.00000,-0.05000,0.00000,0.00000
14.6024,0.0686,-1.0000,0.0057,0,0.00000,-0.05000,0.00000,0.00000
14.6524,0.0686,-1.0000,0.0057,0,0.00000,-0.05000,0.00000,0.00000
14.7024,0.0686,-1.0000,0.0057,0,0.00000,-0.05000,0.00000,0.00000
14.7524,0.0686,-1.0000,0.0057,0,0.00000,-0.05000,0.00000,0.00000
14.8024,0.0686,-1.0000,0.0057,0,0.00000,-0.05000,0.00000,0.00000
14.8524,0.0686,-1.0000,0.0057,0,0.00000,-0.05000,0.00000,0.00000
14.9024,0.0686,-1.0000,0.0057,0,0.00000,-0.05000,0.00000,0.00000
14.9525,0.0686,-1.0000,0.0057,0,0.00000,-0.05000,0.00000,0.00000
15.0025,0.0686,-1.0000,0.0057,0,0.00000,-0.05000,0.00000,0.00000
15.0525,0.0686,-1.0000,0.0057,0,0.00000,-0.05000,0.00000,0.00000
15.1025,0.0686,-1.0000,0.0057,0,0.00000,-0.05000,0.00000,0.00000
15.1525,0.0686,-1.0000,0.0057,0,0.00000,-0.05000,0.00000,0.00000
15.2025,0.0686,-1.0000,0.0086,0,0.00000,-0.05000,0.00000,0.00000
15.2525,0.0657,-1.0000,0.0086,0,0.00000,-0.05000,0.00000,0.00000
15.3025,0.0629,-1.0000,0.0114,0,0.00000,-0.05000,0.00000,0.00000
15.3525,0.0629,-1.0000,0.0143,0,0.00000,-0.05000,0.00000,0.00000
15.4025,0.0600,-1.0000,0.0257,0,0.00000,-0.05000,0.00000,0.00000
15.4525,0.0514,-0.9743,0.0543,0,0.00000,-0.05000,0.00000,0.00000
15.5025,0.0543,-0.7514,0.0686,0,0.00000,-0.04643,0.00000,0.00000
15.5525,0.0000,-0.2314,0.0000,0,0.00000,-0.00819,0.00000,0.00000
15.6025,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
15.6525,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
15.7025,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
15.7526,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
15.8026,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
15.8526,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
15.9026,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
15.9526,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
16.0026,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
16.0526,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
16.1026,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
