t,raw_x,raw_y,raw_yaw,raw_z_btn,vx,vy,vz,wz
2.1014,0.0000,0.0600,0.0000,0,0.00000,0.00000,0.00000,0.00000
2.1514,0.0000,0.1171,0.0000,0,0.00000,0.00000,0.00000,0.00000
2.2014,0.0000,0.1543,0.0000,0,0.00000,0.00252,0.00000,0.00000
2.2514,0.0000,0.1800,0.0000,0,0.00000,0.00441,0.00000,0.00000
2.3014,0.0000,0.2200,0.0000,0,0.00000,0.00735,0.00000,0.00000
2.3514,0.0000,0.2457,0.0000,0,0.00000,0.00924,0.00000,0.00000
2.4014,0.0000,0.2743,0.0000,0,0.00000,0.01134,0.00000,0.00000
2.4515,0.0000,0.3000,0.0000,0,0.00000,0.01324,0.00000,0.00000
2.5015,0.0000,0.3086,0.0000,0,0.00000,0.01387,0.00000,0.00000
2.5515,0.0000,0.3114,0.0000,0,0.00000,0.01408,0.00000,0.00000
2.6015,0.0000,0.3143,0.0000,0,0.00000,0.01429,0.00000,0.00000
2.6515,0.0000,0.3171,0.0000,0,0.00000,0.01450,0.00000,0.00000
2.7015,0.0000,0.3171,0.0000,0,0.00000,0.01450,0.00000,0.00000
2.7515,0.0000,0.3257,0.0000,0,0.00000,0.01513,0.00000,0.00000
2.8015,0.0000,0.3400,0.0000,0,0.00000,0.01618,0.00000,0.00000
2.8515,0.0000,0.3457,0.0000,0,0.00000,0.01660,0.00000,0.00000
2.9015,0.0000,0.3600,0.0000,0,0.00000,0.01765,0.00000,0.00000
2.9515,0.0000,0.3857,0.0000,0,0.00000,0.01954,0.00000,0.00000
3.0015,0.0000,0.4114,0.0000,0,0.00000,0.02143,0.00000,0.00000
3.0515,0.0000,0.4286,0.0000,0,0.00000,0.02269,0.00000,0.00000
3.1015,0.0000,0.4514,0.0000,0,0.00000,0.02437,0.00000,0.00000
3.1515,0.0000,0.4914,0.0000,0,0.00000,0.02731,0.00000,0.00000
3.2015,0.0000,0.5143,0.0000,0,0.00000,0.02899,0.00000,0.00000
3.2515,0.0000,0.5314,0.0000,0,0.00000,0.03025,0.00000,0.00000
3.3016,0.0000,0.5714,0.0000,0,0.00000,0.03319,0.00000,0.00000
3.3516,0.0000,0.6229,0.0000,0,0.00000,0.03697,0.00000,0.00000
3.4016,0.0000,0.6600,0.0000,0,0.00000,0.03971,0.00000,0.00000
3.4516,0.0000,0.7029,0.0000,0,0.00000,0.04286,0.00000,0.00000
3.5016,0.0000,0.7457,0.0000,0,0.00000,0.04601,0.00000,0.00000
3.5516,-0.0029,0.7914,0.0000,0,0.00000,0.04937,0.00000,0.00000
3.6016,-0.0143,0.8657,0.0000,0,0.00000,0.05000,0.00000,0.00000
3.6516,-0.0171,0.9371,0.0000,0,0.00000,0.05000,0.00000,0.00000
3.7016,-0.0229,1.0000,0.0000,0,0.00000,0.05000,0.00000,0.00000
3.7516,-0.0314,1.0000,0.0000,0,0.00000,0.05000,0.00000,0.00000
3.8016,-0.0286,1.0000,-0.0086,0,0.00000,0.05000,0.00000,0.00000
3.8516,-0.0371,1.0000,-0.0143,0,0.00000,0.05000,0.00000,0.00000
3.9017,-0.0400,1.0000,-0.0143,0,0.00000,0.05000,0.00000,0.00000
3.9517,-0.0514,1.0000,-0.0086,0,0.00000,0.05000,0.00000,0.00000
4.0017,-0.0486,1.0000,-0.0086,0,0.00000,0.05000,0.00000,0.00000
4.0517,-0.0486,1.0000,-0.0086,0,0.00000,0.05000,0.00000,0.00000
4.1017,-0.0457,1.0000,-0.0086,0,0.00000,0.05000,0.00000,0.00000
4.1517,-0.0486,1.0000,-0.0086,0,0.00000,0.05000,0.00000,0.00000
4.2017,-0.0457,1.0000,-0.0086,0,0.00000,0.05000,0.00000,0.00000
4.2517,-0.0457,1.0000,-0.0086,0,0.00000,0.05000,0.00000,0.00000
4.3017,-0.0457,1.0000,-0.0086,0,0.00000,0.05000,0.00000,0.00000
4.3517,-0.0457,1.0000,-0.0086,0,0.00000,0.05000,0.00000,0.00000
4.4017,-0.0457,1.0000,-0.0086,0,0.00000,0.05000,0.00000,0.00000
4.4517,-0.0429,1.0000,-0.0086,0,0.00000,0.05000,0.00000,0.00000
4.5018,-0.0429,1.0000,-0.0086,0,0.00000,0.05000,0.00000,0.00000
4.5518,-0.0429,1.0000,-0.0086,0,0.00000,0.05000,0.00000,0.00000
4.6018,-0.0429,1.0000,-0.0086,0,0.00000,0.05000,0.00000,0.00000
4.6518,-0.0400,1.0000,-0.0086,0,0.00000,0.05000,0.00000,0.00000
4.7018,-0.0400,1.0000,-0.0086,0,0.00000,0.05000,0.00000,0.00000
4.7518,-0.0400,1.0000,-0.0057,0,0.00000,0.05000,0.00000,0.00000
4.8018,-0.0371,1.0000,-0.0057,0,0.00000,0.05000,0.00000,0.00000
4.8518,-0.0343,1.0000,-0.0057,0,0.00000,0.05000,0.00000,0.00000
4.9018,-0.0343,1.0000,-0.0057,0,0.00000,0.05000,0.00000,0.00000
4.9518,-0.0371,1.0000,-0.0057,0,0.00000,0.05000,0.00000,0.00000
5.0018,-0.0371,1.0000,-0.0057,0,0.00000,0.05000,0.00000,0.00000
5.0518,-0.0371,1.0000,-0.0057,0,0.00000,0.05000,0.00000,0.00000
5.1018,-0.0371,1.0000,-0.0057,0,0.00000,0.05000,0.00000,0.00000
5.1519,-0.0371,1.0000,-0.0057,0,0.00000,0.05000,0.00000,0.00000
5.2019,-0.0371,1.0000,-0.0057,0,0.00000,0.05000,0.00000,0.00000
5.2519,-0.0371,1.0000,-0.0057,0,0.00000,0.05000,0.00000,0.00000
5.3019,-0.0371,1.0000,-0.0057,0,0.00000,0.05000,0.00000,0.00000
5.3519,-0.0371,1.0000,-0.0057,0,0.00000,0.05000,0.00000,0.00000
5.4019,-0.0371,1.0000,-0.0057,0,0.00000,0.05000,0.00000,0.00000
5.4519,-0.0343,1.0000,-0.0057,0,0.00000,0.05000,0.00000,0.00000
5.5019,-0.0343,1.0000,-0.0057,0,0.00000,0.05000,0.00000,0.00000
5.5519,-0.0343,1.0000,-0.0057,0,0.00000,0.05000,0.00000,0.00000
5.6019,-0.0343,1.0000,-0.0057,0,0.00000,0.05000,0.00000,0.00000
5.6519,-0.0371,1.0000,-0.0057,0,0.00000,0.05000,0.00000,0.00000
5.7019,-0.0371,1.0000,-0.0029,0,0.00000,0.05000,0.00000,0.00000
5.7519,-0.0400,1.0000,0.0000,0,0.00000,0.05000,0.00000,0.00000
5.8019,-0.0400,0.5400,0.0000,0,0.00000,0.03088,0.00000,0.00000
5.8519,-0.0171,0.2314,0.0000,0,0.00000,0.00819,0.00000,0.00000
5.9019,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
5.9519,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
6.0019,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
6.0520,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
6.1020,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
6.1520,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
6.2020,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
6.2520,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
6.3020,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
6.3520,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
6.4020,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
6.4520,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
6.5020,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
6.5520,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
6.6020,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
6.6520,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
6.7021,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
6.7521,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
6.8021,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
6.8521,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
6.9021,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
6.9521,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
7.0021,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
7.0521,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
7.1021,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
7.1521,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
7.2021,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
7.2521,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
7.3021,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
7.3521,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
7.4021,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
7.4522,0.0000,-0.0229,0.0000,0,0.00000,0.00000,0.00000,0.00000
7.5022,0.0000,-0.0371,0.0000,0,0.00000,0.00000,0.00000,0.00000
7.5522,0.0000,-0.0571,0.0000,0,0.00000,0.00000,0.00000,0.00000
7.6022,0.0000,-0.0886,0.0000,0,0.00000,0.00000,0.00000,0.00000
7.6522,0.0000,-0.1286,0.0000,0,0.00000,-0.00063,0.00000,0.00000
7.7022,0.0000,-0.1600,0.0000,0,0.00000,-0.00294,0.00000,0.00000
7.7522,0.0000,-0.1771,0.0000,0,0.00000,-0.00420,0.00000,0.00000
7.8022,0.0000,-0.1971,0.0000,0,0.00000,-0.00567,0.00000,0.00000
7.8522,0.0000,-0.2000,0.0000,0,0.00000,-0.00588,0.00000,0.00000
7.9022,0.0000,-0.2314,0.0000,0,0.00000,-0.00819,0.00000,0.00000
7.9522,0.0000,-0.2429,0.0000,0,0.00000,-0.00903,0.00000,0.00000
8.0023,0.0000,-0.2714,0.0000,0,0.00000,-0.01113,0.00000,0.00000
8.0523,0.0000,-0.3057,0.0000,0,0.00000,-0.01366,0.00000,0.00000
8.1023,0.0000,-0.3114,0.0000,0,0.00000,-0.01408,0.00000,0.00000
8.1523,0.0000,-0.3086,0.0000,0,0.00000,-0.01387,0.00000,0.00000
8.2023,0.0000,-0.3143,0.0000,0,0.00000,-0.01429,0.00000,0.00000
8.2523,0.0000,-0.3229,0.0000,0,0.00000,-0.01492,0.00000,0.00000
8.3023,0.0000,-0.3343,0.0000,0,0.00000,-0.01576,0.00000,0.00000
8.3523,0.0000,-0.3600,0.0000,0,0.00000,-0.01765,0.00000,0.00000
8.4023,0.0000,-0.3657,0.0000,0,0.00000,-0.01807,0.00000,0.00000
8.4523,0.0000,-0.3771,0.0000,0,0.00000,-0.01891,0.00000,0.00000
8.5023,0.0000,-0.3943,0.0000,0,0.00000,-0.02017,0.00000,0.00000
8.5523,0.0000,-0.4229,0.0000,0,0.00000,-0.02227,0.00000,0.00000
8.6023,0.0000,-0.4429,0.0000,0,0.00000,-0.02374,0.00000,0.00000
8.6523,0.0000,-0.4629,0.0000,0,0.00000,-0.02521,0.00000,0.00000
8.7023,0.0057,-0.5114,0.0000,0,0.00000,-0.02878,0.00000,0.00000
8.7524,0.0143,-0.5543,0.0000,0,0.00000,-0.03193,0.00000,0.00000
8.8024,0.0143,-0.5771,0.0000,0,0.00000,-0.03361,0.00000,0.00000
8.8524,0.0200,-0.5914,0.0000,0,0.00000,-0.03466,0.00000,0.00000
8.9024,0.0229,-0.6143,0.0000,0,0.00000,-0.03634,0.00000,0.00000
8.9524,0.0286,-0.6514,0.0000,0,0.00000,-0.03908,0.00000,0.00000
9.0024,0.0286,-0.6686,0.0000,0,0.00000,-0.04034,0.00000,0.00000
9.0524,0.0314,-0.7086,0.0000,0,0.00000,-0.04328,0.00000,0.00000
9.1024,0.0343,-0.7714,0.0000,0,0.00000,-0.04790,0.00000,0.00000
9.1524,0.0314,-0.8114,0.0000,0,0.00000,-0.05000,0.00000,0.00000
9.2024,0.0314,-0.8371,0.0000,0,0.00000,-0.05000,0.00000,0.00000
9.2524,0.0314,-0.8371,0.0000,0,0.00000,-0.05000,0.00000,0.00000
9.3024,0.0314,-0.9200,0.0000,0,0.00000,-0.05000,0.00000,0.00000
9.3524,0.0229,-0.9743,0.0000,0,0.00000,-0.05000,0.00000,0.00000
9.4024,0.0143,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
9.4524,0.0029,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
9.5025,0.0000,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
9.5525,0.0000,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
9.6025,0.0086,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
9.6525,0.0114,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
9.7025,0.0114,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
9.7525,0.0114,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
9.8025,0.0057,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
9.8525,0.0086,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
9.9025,0.0086,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
9.9525,0.0086,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
10.0025,0.0086,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
10.0525,0.0057,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
10.1025,0.0057,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
10.1525,0.0086,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
10.2025,0.0057,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
10.2525,0.0057,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
10.3026,0.0057,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
10.3526,0.0086,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
10.4026,0.0057,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
10.4526,0.0086,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
10.5026,0.0086,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
10.5526,0.0057,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
10.6026,0.0086,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
10.6526,0.0086,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
10.7026,0.0086,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
10.7526,0.0057,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
10.8026,0.0057,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
10.8526,0.0086,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
10.9026,0.0086,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
10.9527,0.0057,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
11.0027,0.0057,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
11.0527,0.0029,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
11.1027,0.0029,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
11.1527,0.0029,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
11.2027,0.0029,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
11.2527,0.0000,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
11.3027,0.0000,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
11.3527,0.0000,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
11.4027,0.0000,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
11.4527,0.0000,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
11.5027,0.0000,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
11.5527,0.0000,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
11.6027,0.0000,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
11.6528,0.0000,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
11.7028,0.0000,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
11.7528,0.0000,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
11.8028,0.0000,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
11.8528,0.0000,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
11.9028,0.0000,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
11.9528,0.0000,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
12.0028,0.0000,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
12.0528,0.0000,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
12.1028,0.0000,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
12.1528,0.0000,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
12.2028,0.0000,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
12.2528,0.0000,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
12.3028,0.0000,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
12.3528,0.0000,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
12.4028,0.0000,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
12.4529,0.0000,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
12.5029,0.0000,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
12.5529,0.0000,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
12.6029,0.0000,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
12.6529,0.0000,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
12.7029,0.0000,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
12.7529,0.0000,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
12.8029,0.0000,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
12.8529,0.0000,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
12.9029,0.0000,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
12.9529,0.0000,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
13.0029,0.0000,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
13.0529,0.0000,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
13.1029,0.0000,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
13.1530,0.0000,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
13.2030,0.0000,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
13.2530,0.0000,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
13.3030,0.0000,-1.0000,0.0000,0,0.00000,-0.05000,0.00000,0.00000
13.3530,0.0000,-0.9829,0.0000,0,0.00000,-0.05000,0.00000,0.00000
13.4030,0.0000,-0.6143,0.0000,0,0.00000,-0.03634,0.00000,0.00000
13.4530,0.0000,-0.2000,-0.0114,0,0.00000,-0.00588,0.00000,0.00000
13.5030,0.0000,0.0000,-0.0029,0,0.00000,0.00000,0.00000,0.00000
13.5530,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
13.6030,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
13.6530,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
13.7030,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
13.7531,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
13.8031,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
13.8531,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
13.9031,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
13.9531,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
14.0031,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
14.0531,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
14.1031,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
14.1531,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
14.2031,0.0000,0.0314,0.0000,0,0.00000,0.00000,0.00000,0.00000
14.2531,0.0000,0.0686,0.0000,0,0.00000,0.00000,0.00000,0.00000
14.3031,0.0000,0.0857,0.0000,0,0.00000,0.00000,0.00000,0.00000
14.3532,0.0000,0.1143,0.0000,0,0.00000,0.00000,0.00000,0.00000
14.4032,0.0000,0.1171,0.0000,0,0.00000,0.00000,0.00000,0.00000
14.4532,0.0000,0.1314,0.0000,0,0.00000,0.00084,0.00000,0.00000
14.5032,0.0000,0.1400,0.0000,0,0.00000,0.00147,0.00000,0.00000
14.5532,0.0000,0.1314,0.0000,0,0.00000,0.00084,0.00000,0.00000
14.6032,0.0000,0.1314,0.0000,0,0.00000,0.00084,0.00000,0.00000
14.6532,0.0000,0.1371,0.0000,0,0.00000,0.00126,0.00000,0.00000
14.7032,0.0000,0.1629,0.0000,0,0.00000,0.00315,0.00000,0.00000
14.7532,0.0000,0.1829,0.0000,0,0.00000,0.00462,0.00000,0.00000
14.8032,0.0000,0.1971,0.0000,0,0.00000,0.00567,0.00000,0.00000
14.8532,0.0000,0.2143,0.0000,0,0.00000,0.00693,0.00000,0.00000
14.9032,0.0000,0.2371,0.0000,0,0.00000,0.00861,0.00000,0.00000
14.9532,0.0000,0.2400,0.0000,0,0.00000,0.00882,0.00000,0.00000
15.0032,0.0000,0.2514,0.0000,0,0.00000,0.00966,0.00000,0.00000
15.0532,0.0000,0.2486,0.0000,0,0.00000,0.00945,0.00000,0.00000
15.1032,0.0000,0.2571,0.0000,0,0.00000,0.01008,0.00000,0.00000
15.1533,0.0000,0.2543,0.0000,0,0.00000,0.00987,0.00000,0.00000
15.2033,0.0000,0.2600,0.0000,0,0.00000,0.01029,0.00000,0.00000
15.2533,0.0000,0.2657,0.0000,0,0.00000,0.01071,0.00000,0.00000
15.3033,0.0000,0.2914,0.0000,0,0.00000,0.01261,0.00000,0.00000
15.3533,0.0000,0.2857,0.0000,0,0.00000,0.01218,0.00000,0.00000
15.4033,0.0000,0.2800,0.0000,0,0.00000,0.01176,0.00000,0.00000
15.4533,0.0000,0.2600,0.0000,0,0.00000,0.01029,0.00000,0.00000
15.5033,0.0000,0.2486,0.0000,0,0.00000,0.00945,0.00000,0.00000
15.5533,0.0000,0.2229,0.0000,0,0.00000,0.00756,0.00000,0.00000
15.6033,0.0000,0.1914,0.0000,0,0.00000,0.00525,0.00000,0.00000
15.6533,0.0000,0.1600,0.0000,0,0.00000,0.00294,0.00000,0.00000
15.7033,0.0000,0.1114,0.0000,0,0.00000,0.00000,0.00000,0.00000
15.7533,0.0000,0.0486,0.0000,0,0.00000,0.00000,0.00000,0.00000
15.8033,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
15.8533,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
15.9034,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
15.9534,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
16.0034,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000
16.0534,0.0000,0.0057,0.0000,0,0.00000,0.00000,0.00000,0.00000
16.1034,0.0000,0.0400,0.0000,0,0.00000,0.00000,0.00000,0.00000
