timestamp,frame_idx,mode,franka_x,franka_y,franka_z,vx,vy,vz,wz,pwm1,pwm2,pwm3,sm_x,sm_y,sm_z,sm_yaw,btn0,btn_other
2026-08-24 20:01:16.614899,0,franka,0.53916,-0.03912,0.43400,-0.00000,-0.00000,-0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-24 20:01:16.663858,1,franka,0.53916,-0.03912,0.43400,-0.00000,-0.00000,-0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-24 20:01:16.717129,2,franka,0.53916,-0.03912,0.43400,-0.00000,-0.00000,-0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-24 20:01:16.770309,3,franka,0.53916,-0.03912,0.43400,-0.00000,-0.00000,-0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-24 20:01:16.823606,4,franka,0.53916,-0.03912,0.43400,-0.00000,-0.00000,-0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-24 20:01:16.877489,5,franka,0.53917,-0.03912,0.43400,-0.00000,-0.00000,-0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-24 20:01:16.931702,6,franka,0.53916,-0.03912,0.43400,-0.00000,-0.00000,-0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-24 20:01:16.985204,7,franka,0.53916,-0.03912,0.43400,-0.00000,-0.00000,-0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-24 20:01:17.038993,8,franka,0.53916,-0.03912,0.43400,-0.00000,-0.00000,-0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-24 20:01:17.092828,9,franka,0.53917,-0.03912,0.43400,-0.00000,-0.00000,-0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-24 20:01:17.146649,10,franka,0.53917,-0.03912,0.43400,-0.00000,-0.00000,-0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-24 20:01:17.200304,11,franka,0.53917,-0.03912,0.43400,-0.00000,-0.00000,-0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-24 20:01:17.250819,12,franka,0.53916,-0.03912,0.43400,-0.00000,-0.00000,-0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-24 20:01:17.304744,13,franka,0.53917,-0.03912,0.43400,-0.00000,-0.00000,-0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-24 20:01:17.356103,14,franka,0.53917,-0.03912,0.43400,-0.00000,-0.00000,-0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-24 20:01:17.409670,15,franka,0.53916,-0.03913,0.43400,-0.00000,-0.00000,-0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-24 20:01:17.464743,16,franka,0.53916,-0.03912,0.43400,-0.00000,-0.00000,-0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-24 20:01:17.518763,17,franka,0.53917,-0.03912,0.43400,-0.00000,-0.00000,-0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-24 20:01:17.572345,18,franka,0.53916,-0.03912,0.43400,-0.00000,-0.00000,-0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-24 20:01:17.626040,19,franka,0.53917,-0.03912,0.43400,-0.00000,-0.00000,-0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-24 20:01:17.679566,20,franka,0.53916,-0.03912,0.43400,-0.00000,-0.00000,-0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-24 20:01:17.733474,21,franka,0.53916,-0.03912,0.43400,-0.00000,-0.00000,-0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-24 20:01:17.787376,22,franka,0.53917,-0.03912,0.43400,-0.00000,-0.00000,-0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-24 20:01:17.842009,23,franka,0.53916,-0.03912,0.43400,-0.00000,-0.00000,-0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-24 20:01:17.896000,24,franka,0.53916,-0.03912,0.43400,-0.00000,-0.00000,-0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-24 20:01:17.950223,25,franka,0.53916,-0.03912,0.43400,-0.00000,-0.00000,-0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-24 20:01:18.003818,26,franka,0.53916,-0.03912,0.43400,-0.00000,-0.00000,-0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-24 20:01:18.057915,27,franka,0.53916,-0.03912,0.43400,-0.00000,-0.00000,-0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-24 20:01:18.111634,28,franka,0.53917,-0.03912,0.43400,-0.00000,-0.00000,-0.00000,0.00000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
